Fecha,Estacion,Hora,Pasajeros,Tiempo_espera_min,Puntual,Clima,Demanda_alta,Es_hora_pico
2024-04-20,Est_5,21,77,6.113072816797159,1,Soleado,0,No
2024-04-20,Est_6,6,105,5.224184134494965,1,Nublado,1,Si
2024-04-20,Est_6,9,76,8.15612531442818,1,Soleado,0,No
2024-04-20,Est_6,12,68,6.737058205143981,1,Nublado,0,No
2024-04-20,Est_6,15,73,7.598976402578696,1,Nublado,0,No
2024-04-20,Est_6,18,109,7.677162558777642,1,Soleado,1,Si
2024-04-20,Est_6,21,80,7.02017554692894,1,Soleado,0,No
2024-04-20,Est_7,6,131,7.711412761653895,1,Soleado,1,Si
2024-04-20,Est_7,9,84,7.759236483191069,1,Soleado,0,No
2024-04-20,Est_7,12,94,6.847007925046102,1,Nublado,0,No
2024-04-20,Est_7,15,80,5.736351054810511,1,Soleado,0,No
2024-04-20,Est_7,18,136,6.2290599022091095,0,Lluvia,1,Si
2024-04-20,Est_7,21,75,7.635834223665979,1,Soleado,0,No
2024-04-20,Est_8,6,112,4.381281482168095,1,Soleado,1,Si
2024-04-20,Est_8,9,76,5.891953752505656,1,Nublado,0,No
2024-04-20,Est_8,12,75,8.638160175973638,1,Soleado,0,No
2024-04-20,Est_8,15,83,6.178142043689597,1,Nublado,0,No
2024-04-20,Est_8,18,125,4.3852981343097,1,Soleado,1,Si
2024-04-20,Est_8,21,77,8.175038065786048,1,Soleado,0,No
2024-04-20,Est_9,6,130,6.540341927386871,1,Nublado,1,Si
2024-04-20,Est_9,9,84,7.899366311868034,1,Soleado,0,No
2024-04-20,Est_9,12,82,4.755761780253025,1,Lluvia,0,No
2024-04-20,Est_9,15,97,5.622681750235312,1,Lluvia,0,No
2024-04-20,Est_9,18,103,6.286848237937015,1,Soleado,1,Si
2024-04-20,Est_9,21,65,7.83035429660169,1,Soleado,0,No
2024-04-20,Est_10,6,129,4.591384975094469,1,Soleado,1,Si
2024-04-20,Est_10,9,76,8.850586417504289,1,Lluvia,0,No
2024-04-20,Est_10,12,79,6.709441930292557,1,Nublado,0,No
2024-04-20,Est_10,15,99,7.810431916053543,1,Lluvia,0,No
2024-04-20,Est_10,18,108,6.626297366065314,1,Lluvia,1,Si
2024-04-20,Est_10,21,85,7.315454560332993,1,Soleado,0,No
2024-04-21,Est_1,6,113,4.191858743980856,0,Soleado,1,Si
2024-04-21,Est_1,9,90,6.617579544394616,1,Soleado,0,No
2024-04-21,Est_1,12,74,6.231198834030175,1,Lluvia,0,No
2024-04-21,Est_1,15,92,5.797708614843188,1,Lluvia,0,No
2024-04-21,Est_1,18,124,2.4471466549724967,1,Soleado,1,Si
2024-04-21,Est_1,21,76,6.157993005336691,1,Soleado,0,No
2024-04-21,Est_2,6,142,5.251355158701485,1,Soleado,1,Si
2024-04-21,Est_2,9,77,8.7433893962585,1,Soleado,0,No
2024-04-21,Est_2,12,103,7.092825029330703,0,Soleado,1,No
2024-04-21,Est_2,15,72,5.608670003782408,1,Nublado,0,No
2024-04-21,Est_2,18,128,3.1366301996761563,1,Soleado,1,Si
2024-04-21,Est_2,21,79,5.311619328952046,1,Lluvia,0,No
2024-04-21,Est_3,6,134,8.857992976242453,1,Lluvia,1,Si
2024-04-21,Est_3,9,72,3.6258513186988544,1,Soleado,0,No
2024-04-21,Est_3,12,85,8.263445990520854,1,Soleado,0,No
2024-04-21,Est_3,15,76,7.034793967836063,1,Lluvia,0,No
2024-04-21,Est_3,18,138,3.003942303003611,1,Soleado,1,Si
2024-04-21,Est_3,21,94,3.733048401707968,0,Soleado,0,No
2024-04-21,Est_4,6,124,5.3594412773584965,0,Lluvia,1,Si
2024-04-21,Est_4,9,102,8.099581422198998,1,Soleado,1,No
2024-04-21,Est_4,12,77,7.801547347954575,1,Soleado,0,No
2024-04-21,Est_4,15,83,7.13664040938387,1,Soleado,0,No
2024-04-21,Est_4,18,109,3.853719820043231,1,Soleado,1,Si
2024-04-21,Est_4,21,75,8.314260897539613,1,Lluvia,0,No
2024-04-21,Est_5,6,110,5.050854085523507,1,Lluvia,1,Si
2024-04-21,Est_5,9,97,5.214388396488265,1,Lluvia,0,No
2024-04-21,Est_5,12,89,5.843199550676064,1,Soleado,0,No
2024-04-21,Est_5,15,73,4.339045575831806,1,Lluvia,0,No
2024-04-21,Est_5,18,133,5.51273782093245,1,Soleado,1,Si
2024-04-21,Est_5,21,74,6.909943687467154,1,Lluvia,0,No
2024-04-21,Est_6,6,124,5.479947786717744,1,Soleado,1,Si
2024-04-21,Est_6,9,77,4.889584899230246,1,Nublado,0,No
2024-04-21,Est_6,12,75,5.445536128939345,1,Soleado,0,No
2024-04-21,Est_6,15,75,6.694808288379543,1,Soleado,0,No
2024-04-21,Est_6,18,126,7.273167212528371,1,Soleado,1,Si
2024-04-21,Est_6,21,92,7.572601253443764,1,Soleado,0,No
2024-04-21,Est_7,6,118,4.276529643595546,1,Nublado,1,Si
2024-04-21,Est_7,9,81,8.648475036162948,1,Nublado,0,No
2024-04-21,Est_7,12,74,6.38346259524524,1,Soleado,0,No
2024-04-21,Est_7,15,71,8.532434476109557,0,Soleado,0,No
2024-04-21,Est_7,18,121,6.054713813330006,1,Soleado,1,Si
2024-04-21,Est_7,21,71,7.799810976848969,1,Lluvia,0,No
2024-04-21,Est_8,6,133,3.423169955326246,1,Soleado,1,Si
2024-04-21,Est_8,9,99,3.2023460256237795,1,Soleado,0,No
2024-04-21,Est_8,12,96,7.956408718346813,1,Nublado,0,No
2024-04-21,Est_8,15,57,7.388154707865882,1,Nublado,0,No
2024-04-21,Est_8,18,115,3.881086810286598,1,Lluvia,1,Si
2024-04-21,Est_8,21,74,6.007687836227063,1,Lluvia,0,No
2024-04-21,Est_9,6,111,6.938090501489784,1,Lluvia,1,Si
2024-04-21,Est_9,9,83,5.876242410095138,0,Lluvia,0,No
2024-04-21,Est_9,12,77,5.151353141254,1,Nublado,0,No
2024-04-21,Est_9,15,79,8.428692955804255,1,Soleado,0,No
2024-04-21,Est_9,18,121,4.262064642695775,1,Soleado,1,Si
2024-04-21,Est_9,21,97,8.992085333480452,1,Soleado,0,No
2024-04-21,Est_10,6,110,5.113364559005057,1,Soleado,1,Si
2024-04-21,Est_10,9,80,8.573296212813043,1,Soleado,0,No
2024-04-21,Est_10,12,99,8.631565639236799,1,Nublado,0,No
2024-04-21,Est_10,15,69,8.037427862682083,1,Soleado,0,No
2024-04-21,Est_10,18,124,2.9777344318587646,1,Nublado,1,Si
2024-04-21,Est_10,21,81,7.023523354707437,1,Nublado,0,No
2024-04-22,Est_1,6,118,6.779218211063449,1,Soleado,1,Si
2024-04-22,Est_1,9,66,9.310485969729829,1,Soleado,0,No
2024-04-22,Est_1,12,76,7.614157795963378,0,Soleado,0,No
2024-04-22,Est_1,15,73,6.584992342421282,0,Soleado,0,No
2024-04-22,Est_1,18,135,5.628139940191245,1,Soleado,1,Si
2024-04-22,Est_1,21,80,7.330875306606041,1,Soleado,0,No
2024-04-22,Est_2,6,126,6.557909103813225,1,Soleado,1,Si
2024-04-22,Est_2,9,63,7.139737506549613,1,Lluvia,0,No
2024-04-22,Est_2,12,74,5.5900482562749,1,Nublado,0,No
2024-04-22,Est_2,15,91,7.714976561200836,1,Soleado,0,No
2024-04-22,Est_2,18,143,3.889264840501762,1,Nublado,1,Si
2024-04-22,Est_2,21,87,8.297236657736518,1,Nublado,0,No
2024-04-22,Est_3,6,129,6.179609317993725,1,Soleado,1,Si
2024-04-22,Est_3,9,75,6.160680572065797,1,Soleado,0,No
2024-04-22,Est_3,12,83,6.735831349060206,1,Soleado,0,No
2024-04-22,Est_3,15,73,7.124481128218765,1,Lluvia,0,No
2024-04-22,Est_3,18,116,4.917832459491763,1,Nublado,1,Si
2024-04-22,Est_3,21,72,5.616380522734071,1,Soleado,0,No
2024-04-22,Est_4,6,130,2.4046059042734824,1,Nublado,1,Si
2024-04-22,Est_4,9,81,9.000828618250859,1,Soleado,0,No
2024-04-22,Est_4,12,89,7.5396084626901825,1,Lluvia,0,No
2024-04-22,Est_4,15,76,6.252049156317323,1,Soleado,0,No
2024-04-22,Est_4,18,141,4.15370573020927,1,Nublado,1,Si
2024-04-22,Est_4,21,79,4.758943310065375,1,Nublado,0,No
2024-04-22,Est_5,6,107,7.566543213786181,1,Lluvia,1,Si
2024-04-22,Est_5,9,99,7.785940768115102,1,Soleado,0,No
2024-04-22,Est_5,12,91,6.842548438654564,0,Soleado,0,No
2024-04-22,Est_5,15,59,7.919186112374934,1,Soleado,0,No
2024-04-22,Est_5,18,124,3.839816233949855,1,Lluvia,1,Si
2024-04-22,Est_5,21,68,9.848102472032858,1,Soleado,0,No
2024-04-22,Est_6,6,125,5.591869978226329,1,Lluvia,1,Si
2024-04-22,Est_6,9,75,6.361366593022614,0,Soleado,0,No
2024-04-22,Est_6,12,86,5.84939881689955,1,Soleado,0,No
2024-04-22,Est_6,15,89,6.09424255376022,1,Soleado,0,No
2024-04-22,Est_6,18,119,5.203789136122485,1,Soleado,1,Si
2024-04-22,Est_6,21,78,6.921242397192022,1,Soleado,0,No
2024-04-22,Est_7,6,129,4.057784391246233,1,Nublado,1,Si
2024-04-22,Est_7,9,72,7.148400680543325,1,Soleado,0,No
2024-04-22,Est_7,12,86,6.973157534487475,1,Lluvia,0,No
2024-04-22,Est_7,15,70,5.535399927004304,1,Nublado,0,No
2024-04-22,Est_7,18,106,5.855631760041193,0,Lluvia,1,Si
2024-04-22,Est_7,21,90,6.5028529430777455,1,Soleado,0,No
2024-04-22,Est_8,6,113,5.1608119430602,1,Lluvia,1,Si
2024-04-22,Est_8,9,73,6.521730466757903,1,Nublado,0,No
2024-04-22,Est_8,12,63,8.046380455508798,1,Nublado,0,No
2024-04-22,Est_8,15,72,5.74586249467056,1,Nublado,0,No
2024-04-22,Est_8,18,115,5.685986421630148,1,Soleado,1,Si
2024-04-22,Est_8,21,85,10.14733221182012,1,Soleado,0,No
2024-04-22,Est_9,6,119,5.446193079676725,1,Soleado,1,Si
2024-04-22,Est_9,9,80,7.209246694221188,1,Nublado,0,No
2024-04-22,Est_9,12,71,6.384222275905405,1,Lluvia,0,No
2024-04-22,Est_9,15,79,9.728347798300486,1,Nublado,0,No
2024-04-22,Est_9,18,109,6.654826358080487,0,Nublado,1,Si
2024-04-22,Est_9,21,68,9.1629136029289,1,Soleado,0,No
2024-04-22,Est_10,6,123,3.125269490615954,1,Nublado,1,Si
2024-04-22,Est_10,9,85,6.602143689294697,0,Lluvia,0,No
2024-04-22,Est_10,12,74,6.8364648700548045,1,Nublado,0,No
2024-04-22,Est_10,15,74,7.05156296353969,1,Lluvia,0,No
2024-04-22,Est_10,18,126,5.276463596117155,1,Soleado,1,Si
2024-04-22,Est_10,21,76,6.369958409058756,1,Lluvia,0,No
2024-04-23,Est_1,6,108,2.7597353326202847,1,Lluvia,1,Si
2024-04-23,Est_1,9,80,3.8140786259490023,1,Soleado,0,No
2024-04-23,Est_1,12,65,7.918498321003768,1,Soleado,0,No
2024-04-23,Est_1,15,79,5.5321174150170185,1,Soleado,0,No
2024-04-23,Est_1,18,125,4.497795518833248,1,Soleado,1,Si
2024-04-23,Est_1,21,72,4.309118330212056,1,Soleado,0,No
2024-04-23,Est_2,6,124,5.540553073857292,1,Nublado,1,Si
2024-04-23,Est_2,9,81,5.634032369226265,1,Soleado,0,No
2024-04-23,Est_2,12,81,8.008440112060603,1,Lluvia,0,No
2024-04-23,Est_2,15,83,4.749285176255498,1,Soleado,0,No
2024-04-23,Est_2,18,119,4.658420577746371,1,Soleado,1,Si
2024-04-23,Est_2,21,90,8.073239645154228,1,Soleado,0,No
2024-04-23,Est_3,6,131,5.056312762230232,1,Soleado,1,Si
2024-04-23,Est_3,9,84,8.637708008611968,1,Soleado,0,No
2024-04-23,Est_3,12,76,6.735799744673533,1,Nublado,0,No
2024-04-23,Est_3,15,78,2.6507291801972777,1,Lluvia,0,No
2024-04-23,Est_3,18,104,6.196776052073208,1,Soleado,1,Si
2024-04-23,Est_3,21,64,4.189838044068075,1,Nublado,0,No
2024-04-23,Est_4,6,121,5.966185651775163,1,Soleado,1,Si
2024-04-23,Est_4,9,83,7.122983220737079,1,Lluvia,0,No
2024-04-23,Est_4,12,83,5.54994716394601,1,Soleado,0,No
2024-04-23,Est_4,15,76,5.8059037934190485,1,Nublado,0,No
2024-04-23,Est_4,18,115,6.866847740532883,1,Soleado,1,Si
2024-04-23,Est_4,21,65,10.347248366541622,1,Nublado,0,No
2024-04-23,Est_5,6,132,4.098310170996729,1,Soleado,1,Si
2024-04-23,Est_5,9,71,8.748874780382835,1,Lluvia,0,No
2024-04-23,Est_5,12,70,5.925139767363842,1,Nublado,0,No
2024-04-23,Est_5,15,99,8.21439165395783,1,Soleado,0,No
2024-04-23,Est_5,18,124,5.052331920634113,1,Lluvia,1,Si
2024-04-23,Est_5,21,86,4.936733665646885,1,Nublado,0,No
2024-04-23,Est_6,6,120,6.028786727912628,1,Nublado,1,Si
2024-04-23,Est_6,9,82,3.769404139312808,1,Nublado,0,No
2024-04-23,Est_6,12,85,9.987055627625356,1,Nublado,0,No
2024-04-23,Est_6,15,80,7.589370265822325,1,Lluvia,0,No
2024-04-23,Est_6,18,127,3.5025398370634173,1,Lluvia,1,Si
2024-04-23,Est_6,21,75,7.778189526177582,1,Nublado,0,No
2024-04-23,Est_7,6,115,3.586909724638633,1,Soleado,1,Si
2024-04-23,Est_7,9,73,6.178006271888293,1,Nublado,0,No
2024-04-23,Est_7,12,91,7.718504715089138,1,Nublado,0,No
2024-04-23,Est_7,15,93,5.708035630454338,1,Nublado,0,No
2024-04-23,Est_7,18,120,4.5233586589739065,1,Nublado,1,Si
2024-04-23,Est_7,21,61,7.174867768018696,1,Soleado,0,No
2024-04-23,Est_8,6,118,5.753749544193935,1,Soleado,1,Si
2024-04-23,Est_8,9,75,5.663876704671605,0,Soleado,0,No
2024-04-23,Est_8,12,64,8.230348597458976,1,Nublado,0,No
2024-04-23,Est_8,15,79,8.22595930560749,0,Nublado,0,No
2024-04-23,Est_8,18,130,2.982478274103997,1,Nublado,1,Si
2024-04-23,Est_8,21,92,5.708425491751637,1,Nublado,0,No
2024-04-23,Est_9,6,135,8.96301786573893,1,Lluvia,1,Si
2024-04-23,Est_9,9,64,7.8971487325712,1,Nublado,0,No
2024-04-23,Est_9,12,83,7.270106556543972,1,Soleado,0,No
2024-04-23,Est_9,15,75,6.59060001966173,0,Lluvia,0,No
2024-04-23,Est_9,18,112,5.277455862609735,1,Nublado,1,Si
2024-04-23,Est_9,21,76,7.679134528115042,1,Nublado,0,No
2024-04-23,Est_10,6,125,7.322958942536054,1,Lluvia,1,Si
2024-04-23,Est_10,9,73,7.480324866923244,0,Lluvia,0,No
2024-04-23,Est_10,12,78,8.118041086116813,0,Nublado,0,No
2024-04-23,Est_10,15,94,7.140285244657915,0,Soleado,0,No
2024-04-23,Est_10,18,141,3.2849915133742087,0,Lluvia,1,Si
2024-04-23,Est_10,21,65,7.1312106305211085,1,Soleado,0,No
2024-04-24,Est_1,6,125,3.2998684725610654,1,Soleado,1,Si
2024-04-24,Est_1,9,79,7.524885572874089,1,Nublado,0,No
2024-04-24,Est_1,12,75,7.720880137641568,1,Soleado,0,No
2024-04-24,Est_1,15,73,5.690516549665971,1,Lluvia,0,No
2024-04-24,Est_1,18,136,3.857262992511727,1,Nublado,1,Si
2024-04-24,Est_1,21,84,7.31555067031133,1,Soleado,0,No
2024-04-24,Est_2,6,104,7.802904828744504,1,Soleado,1,Si
2024-04-24,Est_2,9,76,7.052211310749748,1,Lluvia,0,No
2024-04-24,Est_2,12,93,6.273612472103755,1,Soleado,0,No
2024-04-24,Est_2,15,99,6.931106756889759,1,Lluvia,0,No
2024-04-24,Est_2,18,121,7.838287641249602,1,Soleado,1,Si
2024-04-24,Est_2,21,98,5.674421288963406,1,Soleado,0,No
2024-04-24,Est_3,6,91,6.086887668084684,1,Soleado,0,Si
2024-04-24,Est_3,9,72,7.67272818129466,1,Soleado,0,No
2024-04-24,Est_3,12,72,7.21513985028624,1,Soleado,0,No
2024-04-24,Est_3,15,78,8.307286579131901,1,Lluvia,0,No
2024-04-24,Est_3,18,143,3.674001714880339,1,Soleado,1,Si
2024-04-24,Est_3,21,72,7.198745715243469,1,Soleado,0,No
2024-04-24,Est_4,6,123,6.446233826257968,1,Soleado,1,Si
2024-04-24,Est_4,9,63,6.541832946337477,1,Nublado,0,No
2024-04-24,Est_4,12,90,8.624499907775302,1,Soleado,0,No
2024-04-24,Est_4,15,80,5.385428218896912,1,Soleado,0,No
2024-04-24,Est_4,18,106,4.171608121831087,1,Soleado,1,Si
2024-04-24,Est_4,21,90,5.354284525556778,1,Lluvia,0,No
2024-04-24,Est_5,6,121,3.2569012696155752,1,Soleado,1,Si
2024-04-24,Est_5,9,61,9.373175126955353,1,Lluvia,0,No
2024-04-24,Est_5,12,67,6.285172865171138,1,Soleado,0,No
2024-04-24,Est_5,15,69,5.043115834299291,1,Soleado,0,No
2024-04-24,Est_5,18,120,4.869372910785275,1,Lluvia,1,Si
2024-04-24,Est_5,21,82,9.819811824131513,1,Lluvia,0,No
2024-04-24,Est_6,6,106,4.723951401201496,1,Soleado,1,Si
2024-04-24,Est_6,9,81,3.268266913656503,0,Soleado,0,No
2024-04-24,Est_6,12,85,6.67521520369574,1,Nublado,0,No
2024-04-24,Est_6,15,70,5.59113768897699,1,Soleado,0,No
2024-04-24,Est_6,18,133,4.092639854107738,1,Nublado,1,Si
2024-04-24,Est_6,21,82,7.746682464126666,1,Soleado,0,No
2024-04-24,Est_7,6,120,4.420516286829237,1,Nublado,1,Si
2024-04-24,Est_7,9,94,3.692058440866141,1,Soleado,0,No
2024-04-24,Est_7,12,83,6.76324373523961,1,Soleado,0,No
2024-04-24,Est_7,15,83,7.462438095458231,1,Nublado,0,No
2024-04-24,Est_7,18,125,4.456478663680847,1,Soleado,1,Si
2024-04-24,Est_7,21,83,8.11273344158519,1,Soleado,0,No
2024-04-24,Est_8,6,117,3.186201933140591,1,Nublado,1,Si
2024-04-24,Est_8,9,86,7.085112524945229,1,Soleado,0,No
2024-04-24,Est_8,12,85,9.173230162506574,1,Soleado,0,No
2024-04-24,Est_8,15,88,6.527377108136615,1,Soleado,0,No
2024-04-24,Est_8,18,112,4.479842634849931,1,Soleado,1,Si
2024-04-24,Est_8,21,94,6.121310914826965,1,Nublado,0,No
2024-04-24,Est_9,6,103,2.0789862887887787,1,Soleado,1,Si
2024-04-24,Est_9,9,85,8.467686708499825,1,Soleado,0,No
2024-04-24,Est_9,12,84,8.651995247334325,1,Nublado,0,No
2024-04-24,Est_9,15,79,8.074510120810617,1,Lluvia,0,No
2024-04-24,Est_9,18,131,4.262657091471605,1,Soleado,1,Si
2024-04-24,Est_9,21,81,4.880911361649166,1,Nublado,0,No
2024-04-24,Est_10,6,111,4.828160858791221,1,Lluvia,1,Si
2024-04-24,Est_10,9,76,7.126141582375295,1,Soleado,0,No
2024-04-24,Est_10,12,79,6.7845107051543225,1,Nublado,0,No
2024-04-24,Est_10,15,89,6.752379152495431,1,Soleado,0,No
2024-04-24,Est_10,18,119,2.969367987935362,1,Soleado,1,Si
2024-04-24,Est_10,21,105,8.101715117501827,1,Soleado,1,No
2024-04-25,Est_1,6,118,2.02705327139193,1,Nublado,1,Si
2024-04-25,Est_1,9,90,4.751228197063453,1,Nublado,0,No
2024-04-25,Est_1,12,76,5.76868161638547,1,Soleado,0,No
2024-04-25,Est_1,15,85,6.359793707597113,1,Nublado,0,No
2024-04-25,Est_1,18,134,5.536492049946634,1,Lluvia,1,Si
2024-04-25,Est_1,21,65,7.096758959293858,1,Nublado,0,No
2024-04-25,Est_2,6,116,5.659179035686986,1,Soleado,1,Si
2024-04-25,Est_2,9,87,8.901940730654633,1,Soleado,0,No
2024-04-25,Est_2,12,78,5.645786609555801,1,Nublado,0,No
2024-04-25,Est_2,15,74,8.213897047362979,1,Nublado,0,No
2024-04-25,Est_2,18,113,4.45148437620422,1,Nublado,1,Si
2024-04-25,Est_2,21,85,7.756406122057576,1,Lluvia,0,No
2024-04-25,Est_3,6,121,5.546842216033186,1,Soleado,1,Si
2024-04-25,Est_3,9,100,5.979739785478074,1,Lluvia,0,No
2024-04-25,Est_3,12,75,8.953885595179347,1,Lluvia,0,No
2024-04-25,Est_3,15,88,7.206492911302069,1,Soleado,0,No
2024-04-25,Est_3,18,117,4.056994629453709,1,Soleado,1,Si
2024-04-25,Est_3,21,78,3.0728002019615803,1,Lluvia,0,No
2024-04-25,Est_4,6,120,2.9249888345425843,1,Nublado,1,Si
2024-04-25,Est_4,9,57,8.35259304571041,0,Soleado,0,No
2024-04-25,Est_4,12,74,3.620809907902992,1,Soleado,0,No
2024-04-25,Est_4,15,76,7.503952260160865,1,Soleado,0,No
2024-04-25,Est_4,18,126,3.952607226872912,1,Soleado,1,Si
2024-04-25,Est_4,21,98,7.18626352711692,1,Soleado,0,No
2024-04-25,Est_5,6,105,3.725418617783456,1,Nublado,1,Si
2024-04-25,Est_5,9,77,6.275524110890739,1,Soleado,0,No
2024-04-25,Est_5,12,74,6.633957471743298,0,Lluvia,0,No
2024-04-25,Est_5,15,76,7.442078879353453,1,Soleado,0,No
2024-04-25,Est_5,18,123,4.657991409785423,1,Nublado,1,Si
2024-04-25,Est_5,21,66,4.889533806844017,1,Nublado,0,No
2024-04-25,Est_6,6,124,6.495898351488309,0,Soleado,1,Si
2024-04-25,Est_6,9,75,8.77283506383834,1,Nublado,0,No
2024-04-25,Est_6,12,95,8.598064408389405,1,Lluvia,0,No
2024-04-25,Est_6,15,83,6.612931726583258,0,Soleado,0,No
2024-04-25,Est_6,18,129,3.165169654907105,1,Nublado,1,Si
2024-04-25,Est_6,21,76,9.136941598115865,0,Nublado,0,No
2024-04-25,Est_7,6,121,0.9449779293389646,1,Soleado,1,Si
2024-04-25,Est_7,9,76,7.50903371913433,1,Soleado,0,No
2024-04-25,Est_7,12,82,6.491033219292762,0,Nublado,0,No
2024-04-25,Est_7,15,63,6.9379941927862445,1,Lluvia,0,No
2024-04-25,Est_7,18,124,3.971487623614805,1,Soleado,1,Si
2024-04-25,Est_7,21,57,8.230447561763448,1,Soleado,0,No
2024-04-25,Est_8,6,117,2.373536638392158,0,Nublado,1,Si
2024-04-25,Est_8,9,77,6.733762174338575,1,Nublado,0,No
2024-04-25,Est_8,12,91,7.5960955351888515,1,Soleado,0,No
2024-04-25,Est_8,15,63,5.878816519062681,1,Lluvia,0,No
2024-04-25,Est_8,18,134,6.027935127066452,1,Soleado,1,Si
2024-04-25,Est_8,21,88,9.103013988878685,1,Soleado,0,No
2024-04-25,Est_9,6,119,5.327583481316261,1,Soleado,1,Si
2024-04-25,Est_9,9,89,8.933295137809454,1,Nublado,0,No
2024-04-25,Est_9,12,90,7.238134076406315,1,Soleado,0,No
2024-04-25,Est_9,15,74,8.73401000417669,0,Soleado,0,No
2024-04-25,Est_9,18,131,4.595072154762254,1,Nublado,1,Si
2024-04-25,Est_9,21,79,4.68482358522138,1,Soleado,0,No
2024-04-25,Est_10,6,107,7.204676388181244,1,Soleado,1,Si
2024-04-25,Est_10,9,70,6.0665946656590055,1,Soleado,0,No
2024-04-25,Est_10,12,80,8.368930483810662,1,Soleado,0,No
2024-04-25,Est_10,15,82,7.632575399504645,1,Soleado,0,No
2024-04-25,Est_10,18,130,3.160730963280975,1,Lluvia,1,Si
2024-04-25,Est_10,21,80,10.29496908246843,1,Nublado,0,No
2024-04-26,Est_1,6,118,1.4323525101900074,1,Lluvia,1,Si
2024-04-26,Est_1,9,76,7.288977298972037,1,Soleado,0,No
2024-04-26,Est_1,12,88,6.113472316399852,1,Soleado,0,No
2024-04-26,Est_1,15,72,7.660089893534717,1,Soleado,0,No
2024-04-26,Est_1,18,114,5.573649973538803,0,Lluvia,1,Si
2024-04-26,Est_1,21,103,5.031755198206724,1,Soleado,1,No
2024-04-26,Est_2,6,124,3.7197567799079874,1,Soleado,1,Si
2024-04-26,Est_2,9,71,5.995844629549764,1,Lluvia,0,No
2024-04-26,Est_2,12,67,5.87587601956454,1,Soleado,0,No
2024-04-26,Est_2,15,99,7.506649148581902,1,Soleado,0,No
2024-04-26,Est_2,18,147,6.249736649944152,1,Soleado,1,Si
2024-04-26,Est_2,21,78,6.054626057493346,1,Soleado,0,No
2024-04-26,Est_3,6,110,3.119740981442358,1,Nublado,1,Si
2024-04-26,Est_3,9,65,6.677567742881573,1,Lluvia,0,No
2024-04-26,Est_3,12,96,8.404084251904024,0,Nublado,0,No
2024-04-26,Est_3,15,72,8.165405054397276,1,Soleado,0,No
2024-04-26,Est_3,18,119,5.024187181850708,1,Soleado,1,Si
2024-04-26,Est_3,21,78,7.214959457500005,1,Lluvia,0,No
2024-04-26,Est_4,6,107,4.64328944386109,1,Nublado,1,Si
2024-04-26,Est_4,9,86,7.699646931118475,1,Soleado,0,No
2024-04-26,Est_4,12,79,3.670333078822224,1,Soleado,0,No
2024-04-26,Est_4,15,81,4.9004777429009705,1,Nublado,0,No
2024-04-26,Est_4,18,126,7.151464504028114,1,Soleado,1,Si
2024-04-26,Est_4,21,69,7.427131890078352,1,Lluvia,0,No
2024-04-26,Est_5,6,123,5.852410065729177,1,Nublado,1,Si
2024-04-26,Est_5,9,89,8.629571066808756,1,Soleado,0,No
2024-04-26,Est_5,12,95,5.432745529145393,1,Nublado,0,No
2024-04-26,Est_5,15,63,9.675883892802654,1,Lluvia,0,No
2024-04-26,Est_5,18,108,6.2175583574198985,1,Nublado,1,Si
2024-04-26,Est_5,21,95,7.497877671561831,1,Soleado,0,No
2024-04-26,Est_6,6,117,3.498028018703049,1,Soleado,1,Si
2024-04-26,Est_6,9,85,5.616716641852559,1,Soleado,0,No
2024-04-26,Est_6,12,74,6.603181151942917,1,Soleado,0,No
2024-04-26,Est_6,15,92,7.548639979139374,1,Nublado,0,No
2024-04-26,Est_6,18,133,6.229609575887142,1,Nublado,1,Si
2024-04-26,Est_6,21,81,6.706791034621039,1,Nublado,0,No
2024-04-26,Est_7,6,117,4.95192875875443,1,Soleado,1,Si
2024-04-26,Est_7,9,85,7.050287053582881,1,Lluvia,0,No
2024-04-26,Est_7,12,78,8.802897504309314,0,Nublado,0,No
2024-04-26,Est_7,15,74,7.013182663948108,1,Nublado,0,No
2024-04-26,Est_7,18,126,4.867183678125481,1,Lluvia,1,Si
2024-04-26,Est_7,21,89,6.319162875770307,1,Nublado,0,No
2024-04-26,Est_8,6,132,3.576570758346983,1,Soleado,1,Si
2024-04-26,Est_8,9,78,5.639645687916909,1,Soleado,0,No
2024-04-26,Est_8,12,71,7.662493846279091,1,Soleado,0,No
2024-04-26,Est_8,15,81,4.849404962784657,1,Lluvia,0,No
2024-04-26,Est_8,18,118,4.996446625800788,1,Nublado,1,Si
2024-04-26,Est_8,21,86,6.184589655860421,1,Lluvia,0,No
2024-04-26,Est_9,6,144,2.756687695252694,0,Soleado,1,Si
2024-04-26,Est_9,9,69,6.981552326037914,1,Soleado,0,No
2024-04-26,Est_9,12,70,8.392135916486621,1,Soleado,0,No
2024-04-26,Est_9,15,72,4.344278293335883,1,Nublado,0,No
2024-04-26,Est_9,18,112,8.66183258370787,1,Nublado,1,Si
2024-04-26,Est_9,21,79,7.6556901695965776,1,Lluvia,0,No
2024-04-26,Est_10,6,114,5.0482147204468415,1,Nublado,1,Si
2024-04-26,Est_10,9,63,4.41134331278114,1,Soleado,0,No
2024-04-26,Est_10,12,84,9.900039621571535,1,Soleado,0,No
2024-04-26,Est_10,15,75,7.385126197992681,1,Soleado,0,No
2024-04-26,Est_10,18,134,2.9751115432080906,1,Soleado,1,Si
2024-04-26,Est_10,21,70,6.317201642775761,1,Soleado,0,No
